platform,station_id,station_nm,charger_id,operating,open_dt,kw,install_dt,contract_1,contract_2,contract,mixed,address,area_1,area_2,as_div,as_team,sales_div,sales_team,install_rate,facility_type_2,parking_cnt
signet,HNS000159,경기 오전동 민들레베스파트아파트,HNS00015908,y,2023-07-01,7kW,2023-07-03,보조금,환경부,환경부(23),,"경기 의왕시 오전천로 54 (오전동, 민들레베스파트)",경기,의왕시,수남,안양,수남,안양지점,,아파트,
signet,HNS001914,경기 오학동 홍원막국수,HNS00191401,n,,7kW,2023-08-04,보조금,환경부,환경부(23),,경기 여주시 여양로 408 (오학동),경기도,여주시,수남,성남광주,,,,상업시설,
signet,HNS001914,경기 오학동 홍원막국수,HNS00191402,n,,7kW,2023-08-04,보조금,환경부,환경부(23),,경기 여주시 여양로 408 (오학동),경기도,여주시,수남,성남광주,,,,상업시설,
signet,HNS000417,경기 옥길동 이노타워오피스텔,HNS00041701,y,2022-10-01,7kW,2022-09-19,보조금,환경부,환경부,단독_7k,"경기 부천시 범안로 231-7 (옥길동, 이노타워)",경기,부천시,수북,부천,수북,부천지점,0.015,오피스텔,136
signet,HNS000417,경기 옥길동 이노타워오피스텔,HNS00041702,y,2022-10-01,7kW,2022-09-19,보조금,환경부,환경부,단독_7k,"경기 부천시 범안로 231-7 (옥길동, 이노타워)",경기,부천시,수북,부천,수북,부천지점,0.015,오피스텔,136
signet,HNS000399,경기 옥길리 청북이지더원아파트,HNS00039901,y,2022-10-01,7kW,2022-09-28,보조금,환경부,환경부,단독_7k,"경기 평택시 청북읍 안청로4길 42 (옥길리, 평택청북 이지더원)",경기,평택시,수남,평택,수남,평택지점,0.021,아파트,622
signet,HNS000399,경기 옥길리 청북이지더원아파트,HNS00039902,y,2022-10-01,7kW,2022-09-28,보조금,환경부,환경부,단독_7k,"경기 평택시 청북읍 안청로4길 42 (옥길리, 평택청북 이지더원)",경기,평택시,수남,평택,수남,평택지점,0.021,아파트,622
signet,HNS000399,경기 옥길리 청북이지더원아파트,HNS00039903,y,2022-10-01,7kW,2022-09-28,보조금,환경부,환경부,단독_7k,"경기 평택시 청북읍 안청로4길 42 (옥길리, 평택청북 이지더원)",경기,평택시,수남,평택,수남,평택지점,0.021,아파트,622
signet,HNS000399,경기 옥길리 청북이지더원아파트,HNS00039904,y,2022-10-01,7kW,2022-09-28,보조금,환경부,환경부,단독_7k,"경기 평택시 청북읍 안청로4길 42 (옥길리, 평택청북 이지더원)",경기,평택시,수남,평택,수남,평택지점,0.021,아파트,622
signet,HNS000399,경기 옥길리 청북이지더원아파트,HNS00039905,y,2022-10-01,7kW,2022-09-28,보조금,환경부,환경부,단독_7k,"경기 평택시 청북읍 안청로4길 42 (옥길리, 평택청북 이지더원)",경기,평택시,수남,평택,수남,평택지점,0.021,아파트,622
signet,HNS000399,경기 옥길리 청북이지더원아파트,HNS00039906,y,2022-10-01,7kW,2022-09-28,보조금,환경부,환경부,단독_7k,"경기 평택시 청북읍 안청로4길 42 (옥길리, 평택청북 이지더원)",경기,평택시,수남,평택,수남,평택지점,0.021,아파트,622
signet,HNS000399,경기 옥길리 청북이지더원아파트,HNS00039907,y,2022-10-01,7kW,2022-09-28,보조금,환경부,환경부,단독_7k,"경기 평택시 청북읍 안청로4길 42 (옥길리, 평택청북 이지더원)",경기,평택시,수남,평택,수남,평택지점,0.021,아파트,622
signet,HNS000399,경기 옥길리 청북이지더원아파트,HNS00039908,y,2022-10-01,7kW,2022-09-28,보조금,환경부,환경부,단독_7k,"경기 평택시 청북읍 안청로4길 42 (옥길리, 평택청북 이지더원)",경기,평택시,수남,평택,수남,평택지점,0.021,아파트,622
signet,HNS000399,경기 옥길리 청북이지더원아파트,HNS00039909,y,2022-10-01,7kW,2022-09-28,보조금,환경부,환경부,단독_7k,"경기 평택시 청북읍 안청로4길 42 (옥길리, 평택청북 이지더원)",경기,평택시,수남,평택,수남,평택지점,0.021,아파트,622
signet,HNS000399,경기 옥길리 청북이지더원아파트,HNS00039910,y,2022-10-01,7kW,2022-09-28,보조금,환경부,환경부,단독_7k,"경기 평택시 청북읍 안청로4길 42 (옥길리, 평택청북 이지더원)",경기,평택시,수남,평택,수남,평택지점,0.021,아파트,622
signet,HNS000399,경기 옥길리 청북이지더원아파트,HNS00039911,y,2022-10-01,7kW,2022-09-28,보조금,환경부,환경부,단독_7k,"경기 평택시 청북읍 안청로4길 42 (옥길리, 평택청북 이지더원)",경기,평택시,수남,평택,수남,평택지점,0.021,아파트,622
signet,HNS000399,경기 옥길리 청북이지더원아파트,HNS00039912,y,2022-10-01,7kW,2022-09-28,보조금,환경부,환경부,단독_7k,"경기 평택시 청북읍 안청로4길 42 (옥길리, 평택청북 이지더원)",경기,평택시,수남,평택,수남,평택지점,0.021,아파트,622
signet,HNS000399,경기 옥길리 청북이지더원아파트,HNS00039913,y,2022-10-01,7kW,2022-09-28,보조금,환경부,환경부,단독_7k,"경기 평택시 청북읍 안청로4길 42 (옥길리, 평택청북 이지더원)",경기,평택시,수남,평택,수남,평택지점,0.021,아파트,622
signet,HNS000714,경기 옥정동 세창리베하우스아파트,HNS00071401,y,2022-10-01,3kW,2022-10-21,보조금,환경부,환경부,단독_3k,"경기 양주시 새터로 37 (옥정동, 세창리베하우스아파트)",경기,양주시,수북,의정부,서울,광진성동지점,0.02,아파트,1037
signet,HNS000714,경기 옥정동 세창리베하우스아파트,HNS00071402,y,2022-10-01,3kW,2022-10-21,보조금,환경부,환경부,단독_3k,"경기 양주시 새터로 37 (옥정동, 세창리베하우스아파트)",경기,양주시,수북,의정부,서울,광진성동지점,0.02,아파트,1037
signet,HNS000714,경기 옥정동 세창리베하우스아파트,HNS00071403,y,2022-10-01,3kW,2022-10-21,보조금,환경부,환경부,단독_3k,"경기 양주시 새터로 37 (옥정동, 세창리베하우스아파트)",경기,양주시,수북,의정부,서울,광진성동지점,0.02,아파트,1037
signet,HNS000714,경기 옥정동 세창리베하우스아파트,HNS00071404,y,2022-10-01,3kW,2022-10-21,보조금,환경부,환경부,단독_3k,"경기 양주시 새터로 37 (옥정동, 세창리베하우스아파트)",경기,양주시,수북,의정부,서울,광진성동지점,0.02,아파트,1037
signet,HNS000714,경기 옥정동 세창리베하우스아파트,HNS00071405,y,2022-10-01,3kW,2022-10-21,보조금,환경부,환경부,단독_3k,"경기 양주시 새터로 37 (옥정동, 세창리베하우스아파트)",경기,양주시,수북,의정부,서울,광진성동지점,0.02,아파트,1037
signet,HNS000714,경기 옥정동 세창리베하우스아파트,HNS00071406,y,2022-10-01,3kW,2022-10-21,보조금,환경부,환경부,단독_3k,"경기 양주시 새터로 37 (옥정동, 세창리베하우스아파트)",경기,양주시,수북,의정부,서울,광진성동지점,0.02,아파트,1037
signet,HNS000714,경기 옥정동 세창리베하우스아파트,HNS00071407,y,2022-10-01,3kW,2022-10-24,보조금,환경부,환경부,단독_3k,"경기 양주시 새터로 37 (옥정동, 세창리베하우스아파트)",경기,양주시,수북,의정부,서울,광진성동지점,0.02,아파트,1037
signet,HNS000714,경기 옥정동 세창리베하우스아파트,HNS00071408,y,2022-10-01,3kW,2022-10-24,보조금,환경부,환경부,단독_3k,"경기 양주시 새터로 37 (옥정동, 세창리베하우스아파트)",경기,양주시,수북,의정부,서울,광진성동지점,0.02,아파트,1037
signet,HNS000714,경기 옥정동 세창리베하우스아파트,HNS00071409,y,2022-10-01,3kW,2022-10-24,보조금,환경부,환경부,단독_3k,"경기 양주시 새터로 37 (옥정동, 세창리베하우스아파트)",경기,양주시,수북,의정부,서울,광진성동지점,0.02,아파트,1037
signet,HNS000714,경기 옥정동 세창리베하우스아파트,HNS00071410,y,2022-10-01,3kW,2022-10-24,보조금,환경부,환경부,단독_3k,"경기 양주시 새터로 37 (옥정동, 세창리베하우스아파트)",경기,양주시,수북,의정부,서울,광진성동지점,0.02,아파트,1037
signet,HNS000714,경기 옥정동 세창리베하우스아파트,HNS00071411,y,2022-10-01,3kW,2022-10-24,보조금,환경부,환경부,단독_3k,"경기 양주시 새터로 37 (옥정동, 세창리베하우스아파트)",경기,양주시,수북,의정부,서울,광진성동지점,0.02,아파트,1037
signet,HNS000714,경기 옥정동 세창리베하우스아파트,HNS00071412,y,2022-10-01,3kW,2022-10-24,보조금,환경부,환경부,단독_3k,"경기 양주시 새터로 37 (옥정동, 세창리베하우스아파트)",경기,양주시,수북,의정부,서울,광진성동지점,0.02,아파트,1037
signet,HNS000714,경기 옥정동 세창리베하우스아파트,HNS00071413,y,2022-10-01,3kW,2022-10-24,보조금,환경부,환경부,단독_3k,"경기 양주시 새터로 37 (옥정동, 세창리베하우스아파트)",경기,양주시,수북,의정부,서울,광진성동지점,0.02,아파트,1037
signet,HNS000714,경기 옥정동 세창리베하우스아파트,HNS00071414,y,2022-10-01,3kW,2022-10-24,보조금,환경부,환경부,단독_3k,"경기 양주시 새터로 37 (옥정동, 세창리베하우스아파트)",경기,양주시,수북,의정부,서울,광진성동지점,0.02,아파트,1037
signet,HNS000714,경기 옥정동 세창리베하우스아파트,HNS00071415,y,2022-10-01,3kW,2022-10-24,보조금,환경부,환경부,단독_3k,"경기 양주시 새터로 37 (옥정동, 세창리베하우스아파트)",경기,양주시,수북,의정부,서울,광진성동지점,0.02,아파트,1037
signet,HNS000714,경기 옥정동 세창리베하우스아파트,HNS00071416,y,2022-10-01,3kW,2022-10-24,보조금,환경부,환경부,단독_3k,"경기 양주시 새터로 37 (옥정동, 세창리베하우스아파트)",경기,양주시,수북,의정부,서울,광진성동지점,0.02,아파트,1037
signet,HNS000714,경기 옥정동 세창리베하우스아파트,HNS00071417,y,2022-10-01,3kW,2022-10-24,보조금,환경부,환경부,단독_3k,"경기 양주시 새터로 37 (옥정동, 세창리베하우스아파트)",경기,양주시,수북,의정부,서울,광진성동지점,0.02,아파트,1037
signet,HNS000714,경기 옥정동 세창리베하우스아파트,HNS00071418,y,2022-10-01,3kW,2022-10-24,보조금,환경부,환경부,단독_3k,"경기 양주시 새터로 37 (옥정동, 세창리베하우스아파트)",경기,양주시,수북,의정부,서울,광진성동지점,0.02,아파트,1037
signet,HNS000714,경기 옥정동 세창리베하우스아파트,HNS00071419,y,2022-10-01,3kW,2022-10-24,보조금,환경부,환경부,단독_3k,"경기 양주시 새터로 37 (옥정동, 세창리베하우스아파트)",경기,양주시,수북,의정부,서울,광진성동지점,0.02,아파트,1037
signet,HNS000714,경기 옥정동 세창리베하우스아파트,HNS00071420,y,2022-10-01,3kW,2022-10-24,보조금,환경부,환경부,단독_3k,"경기 양주시 새터로 37 (옥정동, 세창리베하우스아파트)",경기,양주시,수북,의정부,서울,광진성동지점,0.02,아파트,1037
signet,HNS000714,경기 옥정동 세창리베하우스아파트,HNS00071421,y,2023-01-01,3kW,2023-01-30,보조금,환경부,환경부,단독_3k,"경기 양주시 새터로 37 (옥정동, 세창리베하우스아파트)",경기,양주시,수북,의정부,서울,광진성동지점,0.02,아파트,1037
signet,HNS000897,경기 와동 천년가리더스카이아파트,HNS00089701,y,2022-12-01,7kW,2022-11-22,보조금,환경부,환경부,단독_7k,"경기 안산시 단원구 와동로 125 (와동, 천년가리더스카이)",경기,안산시 단원구,수남,안산,수남,분당판교지점,0.022,아파트,539
signet,HNS000897,경기 와동 천년가리더스카이아파트,HNS00089702,y,2022-12-01,7kW,2022-11-22,보조금,환경부,환경부,단독_7k,"경기 안산시 단원구 와동로 125 (와동, 천년가리더스카이)",경기,안산시 단원구,수남,안산,수남,분당판교지점,0.022,아파트,539
signet,HNS000897,경기 와동 천년가리더스카이아파트,HNS00089703,y,2022-12-01,7kW,2022-11-22,보조금,환경부,환경부,단독_7k,"경기 안산시 단원구 와동로 125 (와동, 천년가리더스카이)",경기,안산시 단원구,수남,안산,수남,분당판교지점,0.022,아파트,539
signet,HNS000897,경기 와동 천년가리더스카이아파트,HNS00089704,y,2022-12-01,7kW,2022-11-22,보조금,환경부,환경부,단독_7k,"경기 안산시 단원구 와동로 125 (와동, 천년가리더스카이)",경기,안산시 단원구,수남,안산,수남,분당판교지점,0.022,아파트,539
signet,HNS000897,경기 와동 천년가리더스카이아파트,HNS00089705,y,2022-12-01,7kW,2022-11-22,보조금,환경부,환경부,단독_7k,"경기 안산시 단원구 와동로 125 (와동, 천년가리더스카이)",경기,안산시 단원구,수남,안산,수남,분당판교지점,0.022,아파트,539
signet,HNS000897,경기 와동 천년가리더스카이아파트,HNS00089706,y,2022-12-01,7kW,2022-11-22,보조금,환경부,환경부,단독_7k,"경기 안산시 단원구 와동로 125 (와동, 천년가리더스카이)",경기,안산시 단원구,수남,안산,수남,분당판교지점,0.022,아파트,539
signet,HNS000897,경기 와동 천년가리더스카이아파트,HNS00089707,y,2022-12-01,7kW,2022-11-22,보조금,환경부,환경부,단독_7k,"경기 안산시 단원구 와동로 125 (와동, 천년가리더스카이)",경기,안산시 단원구,수남,안산,수남,분당판교지점,0.022,아파트,539
signet,HNS000897,경기 와동 천년가리더스카이아파트,HNS00089708,y,2022-12-01,7kW,2022-11-22,보조금,환경부,환경부,단독_7k,"경기 안산시 단원구 와동로 125 (와동, 천년가리더스카이)",경기,안산시 단원구,수남,안산,수남,분당판교지점,0.022,아파트,539
signet,HNS000897,경기 와동 천년가리더스카이아파트,HNS00089709,y,2022-12-01,7kW,2022-11-22,보조금,환경부,환경부,단독_7k,"경기 안산시 단원구 와동로 125 (와동, 천년가리더스카이)",경기,안산시 단원구,수남,안산,수남,분당판교지점,0.022,아파트,539
signet,HNS000897,경기 와동 천년가리더스카이아파트,HNS00089710,y,2022-12-01,7kW,2022-11-22,보조금,환경부,환경부,단독_7k,"경기 안산시 단원구 와동로 125 (와동, 천년가리더스카이)",경기,안산시 단원구,수남,안산,수남,분당판교지점,0.022,아파트,539
signet,HNS000897,경기 와동 천년가리더스카이아파트,HNS00089711,y,2022-12-01,7kW,2022-11-22,보조금,환경부,환경부,단독_7k,"경기 안산시 단원구 와동로 125 (와동, 천년가리더스카이)",경기,안산시 단원구,수남,안산,수남,분당판교지점,0.022,아파트,539
signet,HNS000897,경기 와동 천년가리더스카이아파트,HNS00089712,y,2022-12-01,7kW,2022-11-22,보조금,환경부,환경부,단독_7k,"경기 안산시 단원구 와동로 125 (와동, 천년가리더스카이)",경기,안산시 단원구,수남,안산,수남,분당판교지점,0.022,아파트,539
signet,HNS000770,경기 와우리 해오름마을봉담그대가1단지아파트,HNS00077001,y,2023-01-01,7kW,2022-10-31,보조금,환경부,환경부,단독_7k,"경기 화성시 봉담읍 와우로73번길 22 (와우리, 해오름마을봉담그대가1단지)",경기,화성시,수남,화성,수남,화성지점,0.015,아파트,397
signet,HNS000770,경기 와우리 해오름마을봉담그대가1단지아파트,HNS00077002,y,2023-01-01,7kW,2022-10-31,보조금,환경부,환경부,단독_7k,"경기 화성시 봉담읍 와우로73번길 22 (와우리, 해오름마을봉담그대가1단지)",경기,화성시,수남,화성,수남,화성지점,0.015,아파트,397
signet,HNS000770,경기 와우리 해오름마을봉담그대가1단지아파트,HNS00077003,y,2023-01-01,7kW,2022-10-31,보조금,환경부,환경부,단독_7k,"경기 화성시 봉담읍 와우로73번길 22 (와우리, 해오름마을봉담그대가1단지)",경기,화성시,수남,화성,수남,화성지점,0.015,아파트,397
